"id","area","path","line","kind","qualifiedName","signature","classification","entryAnchor","status","sourceFingerprint","rationale","reviewedAt"
"java:src/java/billiards/geometry/ConvexPolygon.java:ConvexPolygon#equals(final Object obj)","java","src/java/billiards/geometry/ConvexPolygon.java","252","method","ConvexPolygon#equals","(final Object obj)","deep","section-14-65","reviewed","cb571292579ba9cfdffd6b38028cd8970a901468235702b0f61828693e1f65c7","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/ConvexPolygon.java:ConvexPolygon#toString()","java","src/java/billiards/geometry/ConvexPolygon.java","258","method","ConvexPolygon#toString","()","deep","section-14-65","reviewed","cb571292579ba9cfdffd6b38028cd8970a901468235702b0f61828693e1f65c7","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval","java","src/java/billiards/geometry/Interval.java","7","class","Interval","","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#min","java","src/java/billiards/geometry/Interval.java","8","field","Interval#min","","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#max","java","src/java/billiards/geometry/Interval.java","9","field","Interval#max","","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#Interval(final double min, final double max)","java","src/java/billiards/geometry/Interval.java","12","method","Interval#Interval","(final double min, final double max)","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#create(final double a, final double b)","java","src/java/billiards/geometry/Interval.java","17","method","Interval#create","(final double a, final double b)","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#center()","java","src/java/billiards/geometry/Interval.java","24","method","Interval#center","()","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#length()","java","src/java/billiards/geometry/Interval.java","28","method","Interval#length","()","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#contains(final double x)","java","src/java/billiards/geometry/Interval.java","32","method","Interval#contains","(final double x)","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#intersects(final Interval a, final Interval b)","java","src/java/billiards/geometry/Interval.java","37","method","Interval#intersects","(final Interval a, final Interval b)","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#hashCode()","java","src/java/billiards/geometry/Interval.java","42","method","Interval#hashCode","()","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#equals(final Object obj)","java","src/java/billiards/geometry/Interval.java","47","method","Interval#equals","(final Object obj)","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/Interval.java:Interval#toString()","java","src/java/billiards/geometry/Interval.java","53","method","Interval#toString","()","deep","section-14-64","reviewed","0df870da05eca33987d6d5fca8ab85768d305a74cedd28376d75cb4c29a0387a","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment","java","src/java/billiards/geometry/LineSegment.java","8","class","LineSegment","","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#start","java","src/java/billiards/geometry/LineSegment.java","10","field","LineSegment#start","","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#end","java","src/java/billiards/geometry/LineSegment.java","11","field","LineSegment#end","","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#LineSegment(final Vector2 start, final Vector2 end)","java","src/java/billiards/geometry/LineSegment.java","13","method","LineSegment#LineSegment","(final Vector2 start, final Vector2 end)","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#create(final ImmutableList<Vector2> points)","java","src/java/billiards/geometry/LineSegment.java","18","method","LineSegment#create","(final ImmutableList<Vector2> points)","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#intersects(final ConvexPolygon poly)","java","src/java/billiards/geometry/LineSegment.java","30","method","LineSegment#intersects","(final ConvexPolygon poly)","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#intersects(final Rectangle rect)","java","src/java/billiards/geometry/LineSegment.java","35","method","LineSegment#intersects","(final Rectangle rect)","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#separatingAxis(final Projectable figure)","java","src/java/billiards/geometry/LineSegment.java","53","method","LineSegment#separatingAxis","(final Projectable figure)","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#project(final Vector2 axis)","java","src/java/billiards/geometry/LineSegment.java","69","method","LineSegment#project","(final Vector2 axis)","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#projectX()","java","src/java/billiards/geometry/LineSegment.java","76","method","LineSegment#projectX","()","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#projectY()","java","src/java/billiards/geometry/LineSegment.java","80","method","LineSegment#projectY","()","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
"java:src/java/billiards/geometry/LineSegment.java:LineSegment#hashCode()","java","src/java/billiards/geometry/LineSegment.java","85","method","LineSegment#hashCode","()","deep","section-14-64","reviewed","9e00a594c1c416791126a7eee30dc5d84767daa51830dbcbbd24fc50f87185eb","Source-order handbook entry satisfies the completion contract; immutable fields and direct forwarding helpers are grouped with the full geometry and numerical-boundary contract.","2026-07-17"
